"","a","c","path_estimate_y_x1.Y ~ X1","path_estimate_y_x2.Y ~ X2","sd_bootstrap_y_x1","Z_test_boot_y_x1.Y ~ X1","Z_test_boot_y_x2.Y ~ X2","perc_ci_lb_boot_y_x1","perc_ci_ub_boot_y_x1","perc_ci_sgn_same_y_x1","sd_delta_y_x1","Z_test_delta_y_x1.Y ~ X1","sd_delta_y_x2","Z_test_delta_y_x2.Y ~ X2","Sim_run","simulation_run","n","c_estimate"
"result.43",0.2,0.1,0.351700350889746,0.457544944365472,0.316296509252209,1,0,-0.484130382660617,0.62145322777499,0,0.184764554015222,1,0.120517259930896,0,43,9,50,0.123130859816655
"result.44",0.2,0.1,0.268509980705532,0.615215588869778,0.117757746858088,0,0,0.0839826641829277,0.481103200249673,1,0.0954868976845009,0,0.076968810732462,0,44,9,50,0.25298906538396
"result.45",0.2,0.1,0.358531361718241,0.54429331073659,0.183692991343591,1,0,-0.243152877929186,0.577441862741415,0,0.138449295504457,0,0.104727758150892,0,45,9,50,-0.142570315019902
"result.46",0.2,0.1,0.106160403004369,0.589374232962416,0.254369463034112,1,0,-0.422414609647489,0.461324328884063,0,0.174096143866802,1,0.0994748071241909,0,46,9,50,-0.0717932079947783
"result.47",0.2,0.1,0.343471178993865,0.343862181977145,0.233874510347888,1,1,-0.427650245629865,0.602024661258256,0,0.0872327171863218,0,0.110727441040234,0,47,9,50,0.134352078194275
"result.48",0.2,0.1,0.306521926667506,0.577421171489111,0.119220047744821,0,0,0.0976433779439411,0.559764908994729,1,0.121084046163381,0,0.117316789297289,0,48,9,50,0.177472982993273
"result.49",0.2,0.1,0.1033624052047,0.580839167891171,0.385561896000731,1,0,-0.628537653212611,0.601361971357963,0,0.382216546729448,1,0.107505724210218,0,49,9,50,0.122892978650093
"result.50",0.2,0.1,0.166072969974576,0.557088852856247,0.298077408548061,1,0,-0.475239957157669,0.513791380340695,0,0.114685071719528,1,0.105901391698646,0,50,9,50,0.08344202178156
"result.51",0.2,0.1,0.187159901144605,0.557249716039513,0.13549884801261,1,0,-0.0672375076219764,0.488492964965052,0,0.115225326559105,1,0.0880706703508614,0,51,9,50,0.21373334189389
"result.52",0.2,0.1,0.25388387832524,0.579116351309498,0.163914562085883,1,0,-0.267361151336566,0.536679956718616,0,0.10794804926335,0,0.0776455981263563,0,52,9,50,0.191675603560723
"result.53",0.2,0.1,0.108395251537545,0.626596957594439,0.162556492735863,1,0,-0.141471585463724,0.538358470720039,0,0.162031422849799,1,0.0932322168643392,0,53,9,50,0.209166147447259
"result.54",0.2,0.1,0.377756700668222,0.539972636442359,0.132345566894885,0,0,0.0885681924259125,0.632512069101807,1,0.132022796532712,0,0.0963698187128295,0,54,9,50,0.0777821315598403
"result.55",0.2,0.1,-0.289089220250213,0.562185782171708,0.380509219765369,1,0,-0.620730991405516,0.553611022107914,0,0.291500572887058,1,0.1725337940925,0,55,9,50,0.0880152222585096
"result.56",0.2,0.1,0.289298792166313,0.525576132772183,0.124011458404304,0,0,0.0681822983331914,0.530035848866943,1,0.122941617486873,0,0.0950321588829563,0,56,9,50,0.0616269854447758
"result.57",0.2,0.1,0.259569215709009,0.512202301932537,0.196391452305449,1,0,-0.399708370910355,0.588373801568137,0,0.159269816133738,1,0.0972364158749272,0,57,9,50,0.208547584546951
"result.58",0.2,0.1,0.169683602611513,0.683248819914897,0.14292419801536,1,0,-0.145026530001038,0.442528454074169,0,0.137874311860451,1,0.065902052015083,0,58,9,50,0.167576658588617
"result.59",0.2,0.1,0.415448982331798,0.596729762490485,0.125475998041586,0,0,0.156190421913774,0.631622930885492,1,0.0978059435999492,0,0.134835204844091,0,59,9,50,-0.0982551233397186
"result.60",0.2,0.1,0.185963366767527,0.597920726146158,0.239382195404732,1,0,-0.448885303350314,0.513407307043857,0,0.107537951242496,1,0.0884881341987344,0,60,9,50,0.102004024381037
"result.61",0.2,0.1,0.207574484101941,0.449733886653639,0.277803143453988,1,0,-0.521764579557907,0.57715851795096,0,0.18808118923289,1,0.131059571206638,0,61,9,50,0.175236665704823
"result.62",0.2,0.1,-0.0231882551496536,0.566682813046376,0.231956378677697,1,0,-0.430393651207177,0.512029434669844,0,0.104042990842483,1,0.0852465593241549,0,62,9,50,0.332760947039186
"result.63",0.2,0.1,0.214904952727124,0.562578649006883,0.201341448382067,1,0,-0.286666734161664,0.57166587822346,0,0.13684016104658,1,0.10898513100364,0,63,9,50,0.230879223937488
"result.64",0.2,0.1,0.361182353600496,0.444358209298051,0.151565983468526,0,0,0.0117769400541303,0.553365351861713,1,0.0901987578901974,0,0.22216362773024,0,64,9,50,0.0480725288922251
"result.65",0.2,0.1,0.342483669570992,0.403950037144788,0.21838815083429,1,0,-0.394644892257912,0.599515397586631,0,0.182381120092523,1,0.140517914172702,0,65,9,50,0.166688225788837
"result.66",0.2,0.1,0.432035483398806,0.477822879468556,0.367963192497901,1,0,-0.584961500815497,0.617155511281351,0,0.106299160632396,0,0.165543674196076,0,66,9,50,0.00827337023375214
"result.67",0.2,0.1,0.37584552683892,0.449145691366811,0.132993974513968,0,0,0.116564041779725,0.632263538884337,1,0.119197270535294,0,0.0972764555727179,0,67,9,50,0.26593080694467
"result.68",0.2,0.1,0.323199270173734,0.499969351387215,0.14700434923208,0,0,0.0256874312239375,0.589041838447843,1,0.106653114020548,0,0.0894288365939706,0,68,9,50,0.192249003631693
"result.69",0.2,0.1,0.2244041918204,0.594003526457314,0.217088194589546,1,0,-0.323473714278783,0.529748704184281,0,0.175716176122858,1,0.129647327674697,0,69,9,50,0.178880869728301
"result.70",0.2,0.1,0.172379625547347,0.532584976202885,0.154806799041462,1,0,-0.11085038174537,0.498781759212689,0,0.130082384712777,1,0.159410629838574,0,70,9,50,0.37656172917134
"result.71",0.2,0.1,0.219201057676006,0.463218839174824,0.285967162946501,1,0,-0.419249048092733,0.59139296472315,0,0.513804372489608,1,0.112255375586226,0,71,9,50,-0.0353106776114442
"result.72",0.2,0.1,0.0861439777697825,0.672639670694247,0.117694390685808,1,0,-0.120592587092709,0.349164821124879,0,0.0894782219510644,1,0.0812146483294298,0,72,9,50,0.304700129604478
"result.73",0.2,0.1,0.376171284419807,0.383807596028008,0.412132155521655,1,0,-0.629681266071892,0.667131518968328,0,0.210951237576547,1,0.139905016263063,0,73,9,50,0.0340424295840899
"result.74",0.2,0.1,0.277561862776819,0.303817935793141,0.166712157574632,1,1,0.0675913272122683,0.66366000981714,1,0.159428043626627,1,0.102144302609467,0,74,9,50,0.141265450048773
"result.75",0.2,0.1,0.235507309442682,0.645150761372074,0.217628595008788,1,0,-0.379608088627312,0.43924474178872,0,0.138952124865442,1,0.0611318649820907,0,75,9,50,0.0133851527444662
"result.76",0.2,0.1,0.277021934573992,0.579392478312511,0.160995815708646,1,0,0.00792190253845565,0.587432935718765,1,0.149154920295512,1,0.0995746232591492,0,76,9,50,0.0992396583711945
"result.77",0.2,0.1,0.451525961826019,0.403334887105101,0.15623202362414,0,0,0.100795266211705,0.710938471538886,1,0.139950175814721,0,0.136384898007684,0,77,9,50,0.131712754093096
"result.78",0.2,0.1,0.117465696500296,0.628555309580897,0.111810810842078,1,0,-0.0559498608235648,0.373845153446201,0,0.0857545705701203,1,0.0685465648079961,0,78,9,50,0.213860198577449
"result.79",0.2,0.1,0.264663591380649,0.4801103644242,0.27547401685584,1,0,-0.417444628944218,0.613118364135056,0,0.265577873683691,1,0.211864844044655,0,79,9,50,0.0834219183600125
"result.80",0.2,0.1,-0.192426105341596,0.679113661429809,0.129840511231816,1,0,-0.474756500152285,0.0336052415451358,0,0.104124509235695,1,0.0823696101753574,0,80,9,50,-0.181134915200862
"result.81",0.2,0.1,0.504997261938503,0.437215781810838,0.120298512377483,0,0,0.26195767880551,0.726124834687011,1,0.112104277045642,0,0.0949906940520057,0,81,9,50,0.0747338356577939
"result.82",0.2,0.1,0.201858615745883,0.562972283927287,0.247610956446153,1,0,-0.426231502619334,0.542668542013,0,0.0960785716392068,0,0.0909827210162125,0,82,9,50,0.289226840181289
"result.83",0.2,0.1,0.275639750107664,0.49832817963161,0.151689829924098,1,0,-0.00506379521222803,0.571464008853463,0,0.129166110529069,0,0.0844011673407641,0,83,9,50,0.254521759832059
"result.84",0.2,0.1,0.224643299997772,0.457052742696625,0.245207350429128,1,0,-0.437446983252009,0.56392203141585,0,0.107114547178426,0,0.124641252229447,0,84,9,50,0.139249406376294
"result.85",0.2,0.1,0.240486564491493,0.64733091627131,0.128091928858248,1,0,0.046913812451613,0.520222517184935,1,0.118439955163634,0,0.0780494954738029,0,85,9,50,0.210485776793635
"result.86",0.2,0.1,0.327704980788396,0.393132322083898,0.126551196915718,0,0,0.139051338169957,0.619291933639856,1,0.123921989678003,0,0.140348267049541,0,86,9,50,0.0988606424207654
"result.87",0.2,0.1,0.17282403859419,0.711084091569091,0.102800835644126,1,0,0.00918835663765047,0.405370505662317,1,0.100644247384647,1,0.0904983403622233,0,87,9,50,0.226366098297603
"result.88",0.2,0.1,0.319350534925477,0.267044173339108,0.37754753137708,1,1,-0.546882101092939,0.583389732908004,0,0.22085805977615,1,0.255444604946325,1,88,9,50,0.183416097189933
"result.89",0.2,0.1,0.10624367229357,0.545968100308971,0.222145766909046,1,0,-0.355885012853893,0.451415983091233,0,0.197420722936749,1,0.0813476149897494,0,89,9,50,-0.0377275363869879
"result.90",0.2,0.1,0.33038883395766,0.44657024666898,0.15989223876134,0,0,-0.170684186760369,0.553923862000558,0,0.0985139310744821,0,0.0890567494764193,0,90,9,50,0.0847720140792065
"result.91",0.2,0.1,0.356311987977134,0.465897268707028,0.272690324716335,1,0,-0.392953632348454,0.692163297795293,0,0.154987128218214,0,0.148764362806393,0,91,9,50,0.100328577437457
"result.92",0.2,0.1,0.297155720674421,0.317692895795876,0.297508284547017,1,1,-0.505498001931225,0.639848762140278,0,0.29058891903761,1,0.173142171796687,1,92,9,50,-0.0760280483299604
"result.93",0.2,0.1,0.577528352732463,0.359340242312433,0.105329755429592,0,0,0.346959339044151,0.776849888110909,1,0.103918798710497,0,0.131348652672728,0,93,9,50,0.206860013371425
"result.94",0.2,0.1,0.293412947854296,0.506697011296981,0.183345108611722,1,0,-0.291830368366204,0.521429198013168,0,0.103017682595738,0,0.0931802250361549,0,94,9,50,0.0485085778469593
"result.95",0.2,0.1,0.353143474208705,0.627727135820192,0.232399208909744,1,0,-0.426204794012887,0.543392533637733,0,0.0912583202673164,0,0.0539886998974184,0,95,9,50,-0.00756996220651104
"result.96",0.2,0.1,0.203821447947597,0.408265238502666,0.1651429682675,1,0,-0.189010491668973,0.56155293163492,0,0.167957780851772,1,0.133218229861845,0,96,9,50,0.206331466180175
"result.97",0.2,0.1,0.238120054201293,0.429214206959945,0.182018638250577,1,0,-0.130865367407848,0.659777551320935,0,0.57657354151978,1,0.0844931014604673,0,97,9,50,0.130381005935208
"result.98",0.2,0.1,0.137186346693382,0.408048949460367,0.225666722898198,1,0,-0.394291989945183,0.525925979703692,0,0.149318984721972,1,0.114355960685519,0,98,9,50,0.247411804448719
"result.99",0.2,0.1,0.184241037268307,0.734066045997716,0.15138190395836,1,0,-0.247590384029091,0.414427987856827,0,0.138769764243422,1,0.0752214524895964,0,99,9,50,0.114411260704248
"result.100",0.2,0.1,0.139685732629992,0.690642489199472,0.125922486893482,1,0,0.0264508279750519,0.515405018439787,1,0.129744266056485,1,0.0946883880736456,0,100,9,50,0.249416373590063
"result.1",0.2,0.1,0.0695339729590401,0.517934255421074,0.159672099676566,1,0,-0.270183475426592,0.282683269478815,0,0.0922246317065106,1,0.0775295685364792,0,1,9,100,0.036801260750289
"result.2",0.2,0.1,0.358620568969384,0.546730625550795,0.0775647763556132,0,0,0.212838913111296,0.511235748614896,1,0.0784719514725719,0,0.0634034248626263,0,2,9,100,0.0306163947930982
"result.3",0.2,0.1,0.265141290121136,0.568804848737648,0.0739733095291955,0,0,0.125564205132118,0.429826403799327,1,0.0745776323696365,0,0.074231190506067,0,3,9,100,0.313342996767715
"result.4",0.2,0.1,0.289044142435534,0.497546581634669,0.0752014301103738,0,0,0.153644665996162,0.444657208976252,1,0.0726697311014161,0,0.0641622401614424,0,4,9,100,0.199859585566463
"result.5",0.2,0.1,0.190146549077627,0.489962353506498,0.118346774980139,1,0,-0.154608597550385,0.38880370041814,0,0.0842115473015097,0,0.0846408569166205,0,5,9,100,0.00329708649528298
"result.6",0.2,0.1,0.31070610641777,0.571458357403966,0.130267947806267,0,0,-0.0128553991739021,0.484056690330023,0,0.105099967100369,0,0.0663468265193199,0,6,9,100,-0.095750759859563
"result.7",0.2,0.1,0.173362883852152,0.512441595011109,0.0825175501668447,0,0,0.038629220792419,0.368334396784865,1,0.0752568295169017,0,0.068733938103093,0,7,9,100,0.165042414643998
"result.8",0.2,0.1,0.360013310353346,0.433529767014564,0.0863780391401678,0,0,0.208047396957725,0.527639880667939,1,0.0700476295556472,0,0.0654855557952855,0,8,9,100,0.258575020300314
"result.9",0.2,0.1,0.265936141785869,0.561449679911133,0.0954405591307881,0,0,0.113629572805621,0.465130357143093,1,0.0965272517785068,0,0.0828393729008048,0,9,9,100,0.134510513860997
"result.10",0.2,0.1,0.196159992921396,0.465996901565981,0.0973409768469073,0,0,0.0373562150162807,0.40668748651743,1,0.103429383241337,1,0.0755792119047436,0,10,9,100,0.0491551210588971
"result.11",0.2,0.1,0.184609730141905,0.51671878263313,0.179192624580164,1,0,-0.28492522446505,0.43150865192112,0,0.124276443626271,1,0.0757044838523322,0,11,9,100,-0.0607665149530972
"result.12",0.2,0.1,0.185442859904899,0.546309085064322,0.0909195668848698,0,0,0.0289201825709033,0.372961180121795,1,0.0875923636436326,0,0.0649783409363806,0,12,9,100,0.0713554445864081
"result.13",0.2,0.1,0.142043810800812,0.532132192760288,0.181008203058345,1,0,-0.302809254200058,0.38878640488599,0,0.108652218126963,1,0.0672008417157249,0,13,9,100,0.00216094549011377
"result.14",0.2,0.1,0.177554331706974,0.437696199414655,0.109931419645763,1,0,0.0137126445361347,0.424243944762721,1,0.0957221859915399,1,0.092161431839214,0,14,9,100,0.0744715520100393
"result.15",0.2,0.1,0.301920112229318,0.457155455761737,0.187983950355175,1,0,-0.292489547387648,0.506910191860318,0,0.092554006922735,0,0.106873237740054,0,15,9,100,-0.156426073872282
"result.16",0.2,0.1,0.145769424184218,0.549662700775985,0.104739204663169,1,0,-0.0518787406480942,0.354667592127592,0,0.0989297404616325,1,0.0727841263305682,0,16,9,100,0.110097867059178
"result.17",0.2,0.1,0.107060401166687,0.463204952805766,0.128569293559357,1,0,-0.231487428081826,0.347479650114423,0,0.0732068927765082,1,0.0740583555748252,0,17,9,100,0.160460093028242
"result.18",0.2,0.1,0.287802640123624,0.51093205411487,0.143511837016334,0,0,0.0187193108857742,0.571286093138088,1,0.108330384609252,0,0.0632856392183563,0,18,9,100,0.051732728487237
"result.19",0.2,0.1,0.274449231796798,0.462259692090514,0.0790198107256193,0,0,0.145993852821079,0.456480121925249,1,0.0989301829760865,0,0.0723681912098992,0,19,9,100,0.168164189040564
"result.20",0.2,0.1,0.388442532752052,0.426997782111976,0.0654118294323113,0,0,0.264296730815454,0.524473600068613,1,0.0708101105949198,0,0.0773257108426295,0,20,9,100,0.110489287715164
"result.21",0.2,0.1,0.109182163664011,0.446746601572003,0.144757858862341,1,0,-0.233804018170634,0.388220354199877,0,0.0990331990989948,1,0.0756712285294372,0,21,9,100,0.146265835181262
"result.22",0.2,0.1,0.189913051205753,0.508822915577267,0.194332459509352,1,0,-0.285023442733891,0.391666231642047,0,0.0977124783754399,1,0.0637559502375582,0,22,9,100,0.0315989700525496
"result.23",0.2,0.1,0.332025844821075,0.396552005092106,0.0906833489637211,0,0,0.178162790214915,0.527923598785042,1,0.0932262768144515,0,0.0857235424110454,0,23,9,100,0.0748789124552252
"result.24",0.2,0.1,0.283332545732282,0.404409921314067,0.0904115673074481,0,0,0.104946866172343,0.461884531904429,1,0.0833250838331385,0,0.0845633161300598,0,24,9,100,0.157010362364931
"result.25",0.2,0.1,0.245589829856721,0.570475173165078,0.0949997285526168,0,0,0.0269740766874607,0.391467604483348,1,0.0681986087857126,0,0.0728666800731915,0,25,9,100,-0.0398468343155925
"result.26",0.2,0.1,-0.0403290582844734,0.557273493676968,0.129397469804419,1,0,-0.252521275899874,0.237945809187284,0,0.090877524073394,1,0.0687199387591021,0,26,9,100,-0.181331459583319
"result.27",0.2,0.1,0.304622790665984,0.395994486250598,0.107952854027779,0,0,0.14682663415357,0.490069537621125,1,0.0943727933269595,0,0.0822639010537642,0,27,9,100,0.167435251509106
"result.28",0.2,0.1,0.34203903450317,0.457393480121366,0.0867193599428929,0,0,0.170802459436203,0.520479678011252,1,0.0750506373372524,0,0.0615754631745091,0,28,9,100,-0.107533426069824
"result.29",0.2,0.1,0.0946899614830489,0.602559747157084,0.0995100599182328,1,0,-0.140050057985259,0.286289393266813,0,0.0733435212648519,1,0.0711227032958009,0,29,9,100,0.146631301015131
"result.30",0.2,0.1,0.320919986329579,0.437976327439969,0.0959940709578526,0,0,0.186838300150854,0.531165906636268,1,0.0888154272575518,0,0.0800516036447796,0,30,9,100,-0.0277276236160254
"result.31",0.2,0.1,0.361185553230693,0.417108019649439,0.096819283321265,0,0,0.172683408875703,0.55001154251864,1,0.0862515587208159,0,0.0810457431891464,0,31,9,100,0.261964524610529
"result.32",0.2,0.1,0.194458631832768,0.559691229781785,0.101118680518159,1,0,-0.0143540853537846,0.392549233569883,0,0.0856030983638026,0,0.0609040920798474,0,32,9,100,0.149744778413346
"result.33",0.2,0.1,0.250720769970591,0.551360781062825,0.0780391987095186,0,0,0.0970556867611365,0.397632099453806,1,0.0818096991699362,0,0.063523370386467,0,33,9,100,0.210366354995388
"result.34",0.2,0.1,0.24183566846696,0.45365514382525,0.142537842255211,1,0,-0.195652943411772,0.44947405020443,0,0.0988668210527489,0,0.0637119999282842,0,34,9,100,0.0932685833545392
"result.35",0.2,0.1,0.143923895819708,0.586032217156633,0.0939783209800486,1,0,-0.006505924647228,0.334162925266986,0,0.0832928002512209,1,0.0637723612007812,0,35,9,100,0.278968959284257
"result.36",0.2,0.1,0.271437119877281,0.44323072695813,0.0917541071880494,0,0,0.12000627957014,0.469326092567375,1,0.101627724794858,0,0.082662656315139,0,36,9,100,0.138036680230499
"result.37",0.2,0.1,0.205466860445907,0.661731798539612,0.0822216216595995,0,0,0.036340961715518,0.353506367431532,1,0.0871216918291349,0,0.0555231446821766,0,37,9,100,0.134938001232486
"result.38",0.2,0.1,0.2779641372802,0.51097057269262,0.0856438022225124,0,0,0.139787542310151,0.444685626152509,1,0.0818224183069531,0,0.0566335074414252,0,38,9,100,0.165789023975018
"result.39",0.2,0.1,0.0967020741998536,0.509484186723756,0.155995826522638,1,0,-0.224452711025801,0.325763234310531,0,0.101030228166318,1,0.0630081002787345,0,39,9,100,0.0838545736970273
"result.40",0.2,0.1,0.179556820246753,0.572179809182008,0.0986865849870464,1,0,0.0137989619768473,0.389179768384145,1,0.0805201449884814,0,0.059045291534371,0,40,9,100,0.114137680450356
"result.41",0.2,0.1,0.178595885496114,0.433578352526685,0.150744214331745,1,0,-0.23612906202038,0.422818517385109,0,0.0932197276411309,1,0.102757921650731,0,41,9,100,-0.0394930163859844
"result.42",0.2,0.1,0.157913975580486,0.55569009745231,0.191667444821426,1,0,-0.295259843002223,0.385267811042563,0,0.130982782382048,1,0.0713677647212346,0,42,9,100,0.0245334082269481
"result.43",0.2,0.1,0.245312376498833,0.450635602439121,0.0847131370049909,0,0,0.119989471242899,0.43654340353111,1,0.0900366918534481,0,0.0796876222791609,0,43,9,100,0.201203953277576
